number_truck 2
number_drone 2
droneLimitationFightTime(s) 3600
Customers 20 
Coordinate X		 Coordinate Y 		Demand		OnlyServicedBytruck		 ServiceTimeByTruck(s)		 ServiceTimeByDrone(s)
1157.974243 	 -2231.371582 	 0  	 0  	 60  	 30 
2469.645508 	 614.634521 	 0  	 0  	 60  	 30 
484.521240 	 2352.092285 	 0  	 0  	 60  	 30 
1927.930054 	 702.598389 	 0  	 0  	 60  	 30 
1416.617310 	 2019.713867 	 0  	 0  	 60  	 30 
2194.268066 	 -1193.658447 	 0  	 0  	 60  	 30 
847.573547 	 1084.819214 	 0  	 0  	 60  	 30 
2340.915283 	 -1349.478394 	 0  	 0  	 60  	 30 
727.286194 	 -2407.700684 	 0  	 0  	 60  	 30 
1275.742065 	 -2153.120850 	 0  	 0  	 60  	 30 
1241.639038 	 -1030.617432 	 0  	 0  	 60  	 30 
469.542664 	 -1251.589600 	 0  	 0  	 60  	 30 
1098.779541 	 -1228.315796 	 0  	 0  	 60  	 30 
1363.028320 	 -2442.981934 	 0  	 0  	 60  	 30 
1877.527344 	 403.437042 	 0  	 0  	 60  	 30 
975.310547 	 688.549255 	 0  	 0  	 60  	 30 
2175.174805 	 -59.188824 	 0  	 0  	 60  	 30 
1604.165405 	 -1350.876099 	 0  	 0  	 60  	 30 
1443.114624 	 1437.227783 	 0  	 0  	 60  	 30 
1061.965210 	 -1073.339722 	 0  	 0  	 60  	 30 
