Customers 150 
Coordinate X		 Coordinate Y 		Demand 
1	 3613.256592 	 -841.154602 	 2.1864994664107282  	 0  	 60  	 30 
2	 -3979.734375 	 4537.228027 	 1.866397936382175  	 1  	 60  	 30 
3	 4442.985840 	 2272.750244 	 2.1740030626270435  	 1  	 60  	 30 
4	 4238.827148 	 5100.217773 	 4.217148011631533E-5  	 0  	 60  	 30 
5	 -6542.991211 	 6443.529297 	 2.361852264455961  	 0  	 60  	 30 
6	 3137.202637 	 -1885.049927 	 1.5298385252678641  	 0  	 60  	 30 
7	 624.259888 	 2646.078125 	 0.8879021574082524  	 1  	 60  	 30 
8	 -7378.986816 	 5734.810547 	 0.02888982918428762  	 0  	 60  	 30 
9	 -8013.295898 	 -1183.322876 	 41.15230556197084  	 1  	 60  	 30 
10	 -7408.296875 	 6966.456055 	 1.6325949159564825  	 1  	 60  	 30 
11	 -6040.520508 	 -2908.731445 	 0.12847220250000957  	 1  	 60  	 30 
12	 -4766.752930 	 62.941727 	 56.571498438099766  	 1  	 60  	 30 
13	 -6308.270020 	 -3471.450439 	 52.38597256332767  	 1  	 60  	 30 
14	 6457.896973 	 6445.666504 	 0.7686841528029659  	 0  	 60  	 30 
15	 1289.677734 	 7299.026367 	 0.7344711644337726  	 0  	 60  	 30 
16	 1055.204224 	 4147.954590 	 0.45444363647438896  	 1  	 60  	 30 
17	 3897.434082 	 1970.914307 	 26.30596394225417  	 1  	 60  	 30 
18	 6353.476074 	 -7989.362305 	 0.9447092538381394  	 1  	 60  	 30 
19	 -3730.415527 	 7134.925293 	 53.26054997149163  	 1  	 60  	 30 
20	 2143.994629 	 3641.745361 	 1.8937937219989662  	 0  	 60  	 30 
21	 2905.156494 	 -4542.265137 	 1.6581685873746537  	 0  	 60  	 30 
22	 4564.465332 	 6829.581055 	 2.0257360675545635  	 0  	 60  	 30 
23	 -5257.493652 	 -1332.933350 	 0.5560426209171943  	 0  	 60  	 30 
24	 -2448.080811 	 -1730.012329 	 0.6891743894214588  	 1  	 60  	 30 
25	 -6320.370605 	 -3048.918945 	 0.9063604096282274  	 0  	 60  	 30 
26	 7141.239258 	 -4057.227539 	 0.6440611489037604  	 1  	 60  	 30 
27	 2378.331299 	 -2771.684570 	 2.4660131060133055  	 0  	 60  	 30 
28	 6359.628906 	 5643.806641 	 1.6212355684869268  	 1  	 60  	 30 
29	 -3710.137695 	 -7435.241211 	 2.0676651120041916  	 0  	 60  	 30 
30	 2320.098389 	 -6077.538574 	 2.3208699280732166  	 0  	 60  	 30 
31	 -6444.639648 	 -2066.597656 	 4.994369850154295  	 1  	 60  	 30 
32	 1310.986816 	 257.797211 	 45.48907127162851  	 1  	 60  	 30 
33	 -2849.803223 	 7480.161133 	 2.4439681032388707  	 0  	 60  	 30 
34	 2317.092041 	 -5751.926758 	 0.5507858612218688  	 0  	 60  	 30 
35	 -6093.730469 	 -3928.802002 	 59.98927531430644  	 1  	 60  	 30 
36	 -3596.069580 	 4935.287109 	 45.82507585649612  	 1  	 60  	 30 
37	 5948.846680 	 -4640.355957 	 0.8516046022013346  	 0  	 60  	 30 
38	 1700.195801 	 7338.812012 	 44.40191577060027  	 1  	 60  	 30 
39	 987.095520 	 5045.260254 	 2.132504723748756  	 0  	 60  	 30 
40	 6802.839355 	 4806.149902 	 2.1430140295644513  	 1  	 60  	 30 
41	 3003.008301 	 2919.317383 	 1.898779394707827  	 0  	 60  	 30 
42	 5227.142578 	 -6577.645508 	 1.263150190953335  	 0  	 60  	 30 
43	 -7483.048828 	 -557.649719 	 0.969443861524165  	 0  	 60  	 30 
44	 1772.902344 	 -2361.541992 	 1.3803461557667431  	 0  	 60  	 30 
45	 -5698.545898 	 6158.760742 	 0.6633779029141829  	 0  	 60  	 30 
46	 4448.402832 	 154.341827 	 2.343444134157137  	 1  	 60  	 30 
47	 -1951.631958 	 489.821075 	 1.5513880727788805  	 0  	 60  	 30 
48	 3523.789063 	 -4550.110840 	 2.4735095090695873  	 0  	 60  	 30 
49	 5253.899902 	 5656.760254 	 1.5211670585436692  	 1  	 60  	 30 
50	 7682.421387 	 -1953.430542 	 1.581868743047619  	 0  	 60  	 30 
51	 713.964111 	 6173.976563 	 2.383664713123335  	 0  	 60  	 30 
52	 2047.923462 	 1538.974121 	 0.5031931364976222  	 1  	 60  	 30 
53	 5100.448730 	 2738.165771 	 2.374387637704438  	 0  	 60  	 30 
54	 2662.602539 	 1112.971191 	 2.3096429164485297  	 0  	 60  	 30 
55	 -1035.857422 	 -626.297729 	 0.02814215294102307  	 0  	 60  	 30 
56	 -225.342621 	 3169.689697 	 0.9970879695488954  	 1  	 60  	 30 
57	 -4664.582520 	 -6694.231445 	 0.5307364740482026  	 0  	 60  	 30 
58	 4743.349121 	 -2021.901245 	 1.559420462022564  	 0  	 60  	 30 
59	 -5058.485352 	 -6224.134277 	 1.2761577655798053  	 0  	 60  	 30 
60	 966.250366 	 4049.501953 	 28.489750100191372  	 1  	 60  	 30 
61	 -3395.567871 	 3477.300781 	 1.4827397609894932  	 0  	 60  	 30 
62	 5591.054199 	 7269.399902 	 12.719918232732326  	 1  	 60  	 30 
63	 -1994.248291 	 -3128.010986 	 1.346836343364762  	 0  	 60  	 30 
64	 2182.549072 	 -8006.247070 	 1.4337045532579376  	 0  	 60  	 30 
65	 6495.110840 	 -1953.142822 	 1.8375169400712996  	 1  	 60  	 30 
66	 7434.146484 	 7845.589355 	 33.268363708599935  	 1  	 60  	 30 
67	 3175.362549 	 -5356.705566 	 1.8607992208293673  	 0  	 60  	 30 
68	 7954.469727 	 -5336.307129 	 2.1650638192913094  	 1  	 60  	 30 
69	 641.614807 	 7778.834961 	 6.349694277304578  	 1  	 60  	 30 
70	 6078.283691 	 -6691.181641 	 0.5995163088300561  	 1  	 60  	 30 
71	 813.302246 	 -1832.384033 	 2.339263900274017  	 0  	 60  	 30 
72	 -754.018127 	 6117.261230 	 22.19031272002773  	 1  	 60  	 30 
73	 1283.182129 	 779.097534 	 1.888153148090571  	 0  	 60  	 30 
74	 -4892.997070 	 -2086.659668 	 2.130659256329372  	 0  	 60  	 30 
75	 -6583.696777 	 -739.112305 	 1.478534645313201  	 0  	 60  	 30 
76	 7591.898926 	 1433.510498 	 1.3949630014818728  	 1  	 60  	 30 
77	 -3984.262207 	 4885.458984 	 63.92746270632889  	 1  	 60  	 30 
78	 -685.477966 	 5356.970215 	 1.6871836308315713  	 0  	 60  	 30 
79	 -4632.164063 	 4133.899902 	 1.949883278726802  	 0  	 60  	 30 
80	 -2816.437256 	 -822.821655 	 0.18506027912037537  	 1  	 60  	 30 
81	 4464.479492 	 6322.187012 	 1.137096627351358  	 1  	 60  	 30 
82	 576.790710 	 5996.443359 	 0.28197329732018606  	 0  	 60  	 30 
83	 7608.000000 	 -7822.975098 	 67.34030201327869  	 1  	 60  	 30 
84	 -2529.059814 	 2722.705566 	 13.998534477561643  	 1  	 60  	 30 
85	 -4850.456543 	 2813.431396 	 2.1559781328111565  	 1  	 60  	 30 
86	 5608.497070 	 1319.167114 	 2.373533316419247  	 0  	 60  	 30 
87	 7453.836426 	 1040.420532 	 0.9257593519094929  	 0  	 60  	 30 
88	 -4567.585449 	 5511.798340 	 1.8780965782828964  	 0  	 60  	 30 
89	 -1447.155518 	 -6105.332031 	 0.14279701305543818  	 0  	 60  	 30 
90	 6158.326660 	 -4095.129883 	 1.1810074595030167  	 0  	 60  	 30 
91	 -6196.428223 	 -7998.404297 	 2.2020660225886854  	 1  	 60  	 30 
92	 -2106.017334 	 3917.640625 	 2.3942690689183483  	 1  	 60  	 30 
93	 6004.395508 	 -3064.129639 	 0.17302348255502586  	 0  	 60  	 30 
94	 623.170593 	 1017.249451 	 2.2120867243906495  	 1  	 60  	 30 
95	 -788.912231 	 2562.454102 	 2.1315051985378695  	 0  	 60  	 30 
96	 -1643.246216 	 -6424.353027 	 32.67973144526212  	 1  	 60  	 30 
97	 396.206482 	 362.696350 	 1.2888935846332745  	 0  	 60  	 30 
98	 4660.989746 	 -6501.290039 	 1.253808199699984  	 1  	 60  	 30 
99	 -3589.679199 	 -1133.293823 	 1.1470732374011086  	 0  	 60  	 30 
100	 1220.052368 	 5507.667480 	 1.7794437999158765  	 0  	 60  	 30 
101	 -1976.747559 	 6962.999512 	 16.45645100933873  	 1  	 60  	 30 
102	 -5524.570313 	 -1051.097900 	 0.5762446690159464  	 1  	 60  	 30 
103	 -2982.516357 	 -746.647095 	 1.489223117260416  	 1  	 60  	 30 
104	 -1206.981567 	 -3034.466797 	 1.898205458286513  	 0  	 60  	 30 
105	 -3055.570068 	 -1702.038696 	 32.11665265307637  	 1  	 60  	 30 
106	 33.085888 	 1459.156860 	 2.0990847872355016  	 1  	 60  	 30 
107	 -3596.979492 	 -5809.061523 	 46.607171575153316  	 1  	 60  	 30 
108	 5701.816895 	 7375.651855 	 8.76435231162587  	 1  	 60  	 30 
109	 844.183594 	 5291.942383 	 1.0758195922219769  	 0  	 60  	 30 
